RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event,Goals,OwnGoals,YellowCards,RedCards
220,1438,WAL,MURPHY James (WAL),Starter,2,Stuart WILLIAMS,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Starter,3,Sven AXBOM,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Starter,3,Mel HOPKINS,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Starter,6,Sigge PARLING,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Starter,4,Derek SULLIVAN,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Starter,10,Arne SELMONSSON,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Starter,5,Mel CHARLES,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Starter,11,Lennart SKOGLUND,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Starter,6,David BOWEN,C,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Starter,14,Bengt GUSTAVSSON,C,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Starter,8,Ron HEWITT,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Starter,15,Reino BORJESSON,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Starter,9,John CHARLES,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Starter,18,Gosta LOFGREN,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Starter,10,Ivor ALLCHURCH,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Starter,19,Henry KALLGREN,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Starter,11,Cliff JONES,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Starter,21,Bengt BERNDTSSON,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Starter,18,Roy VERNON,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Substitute,4,Nils LIEDHOLM,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Substitute,7,Terry MEDWIN,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Substitute,5,Ake JOHANSSON,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Substitute,12,Ken JONES,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Substitute,7,Kurt HAMRIN,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Substitute,13,Gerald VEARNCOMBE,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Substitute,8,Gunnar GREN,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Substitute,14,Trevor EDWARDS,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Substitute,9,Agne SIMONSSON,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Substitute,15,Colin BAKER,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Substitute,12,Tore SVENSSON,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Substitute,16,Vic CROWE,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Substitute,13,Prawitz OBERG,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Substitute,17,Ken LEEK,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Substitute,16,Ingemar HARALDSSON,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Substitute,19,Colin WEBSTER,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Substitute,17,Olle HAKANSSON,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Substitute,20,John ELSWORTHY,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Substitute,20,Bror MELLBERG,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Substitute,21,Len ALLCHURCH,Unknown,,0,0,0,0
220,1438,SWE,RAYNOR George (ENG),Substitute,22,Ove OHLSSON,Unknown,,0,0,0,0
220,1438,WAL,MURPHY James (WAL),Substitute,22,Tom BAKER,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Starter,3,GILMAR (Gilmar Dos Santos Neves),GK,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Starter,1,Lev YASHIN,GK,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Starter,2,BELLINI,C,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Starter,2,Vladimir KESAREV,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Starter,6,DIDI,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Starter,3,Konstantin KRIZHEVSKI,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Starter,7,Mario ZAGALLO,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Starter,4,Boris KUZNETSOV,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Starter,10,PEL� (Edson Arantes do Nascimento),Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Starter,5,Juri VOINOV,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Starter,11,GARRINCHA,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Starter,6,Igor NETTO,C,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Starter,12,NILTON SANTOS,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Starter,8,Valentin IVANOV,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Starter,14,DE SORDI,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Starter,9,Nikita SIMONYAN,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Starter,15,ORLANDO,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Starter,11,Anatoli ILYIN,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Starter,19,ZITO,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Starter,16,Viktor TSARYOV,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Starter,20,VAVA,Unknown,G3' G77',2,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Starter,17,Aleksandr IVANOV,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Substitute,1,CASTILHO,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Substitute,7,German APUKTHIN,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Substitute,4,DJALMA SANTOS,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Substitute,10,Sergei SALNIKOV,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Substitute,5,DINO SANI,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Substitute,12,Vladimir MASLACHENKO,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Substitute,8,ORECO,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Substitute,13,Vladimir BELYAYEV,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Substitute,9,ZOZIMO,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Substitute,14,Leonid OSTROVSKI,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Substitute,13,MOACIR,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Substitute,15,Anatoli MASLYONKIN,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Substitute,16,MAURO RAMOS,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Substitute,18,Valentin BUBUKIN,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Substitute,17,JOEL,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Substitute,19,Gennadi GUSAROV,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Substitute,18,Jose ALTAFINI,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Substitute,20,Yuri FALIN,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Substitute,21,DIDA,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Substitute,21,Genrikh FEDOSOV,Unknown,,0,0,0,0
220,1344,BRA,FEOLA Vicente (BRA),Substitute,22,PEPE,Unknown,,0,0,0,0
220,1344,URS,KACHALIN Gavril (URS),Substitute,22,Vladimir YEROKHIN,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Starter,1,Fritz HERKENRATH,GK,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Starter,1,Harry GREGG,GK,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Starter,2,Herbert ERHARDT,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Starter,2,Willie CUNNINGHAM,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Starter,3,Erich JUSKOWIAK,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Starter,3,Alfred McMICHAEL,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Starter,4,Horst ECKEL,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Starter,4,Danny BLANCHFLOWER,C,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Starter,6,Horst SZYMANIAK,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Starter,5,Richard KEITH,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Starter,7,Georg STOLLENWERK,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Starter,6,Bertie PEACOCK,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Starter,8,Helmut RAHN,Unknown,G20',1,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Starter,7,Billy BINGHAM,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Starter,9,Fritz WALTER,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Starter,8,Wilbur CUSH,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Starter,11,Hans SCHAEFER,C,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Starter,10,Jimmy McILROY,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Starter,12,Uwe SEELER,Unknown,G79',1,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Starter,11,Peter McPARLAND,Unknown,G19' G60',2,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Starter,13,Berni KLODT,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Starter,13,Tommy CASEY,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Substitute,5,Heinz WEWERS,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Substitute,9,Billy SIMPSON,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Substitute,10,Alfred SCHMIDT,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Substitute,12,Norman UPRICHARD,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Substitute,14,Hans CIESCLARCZYK,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Substitute,14,Jackie SCOTT,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Substitute,15,Alfred KELBASSA,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Substitute,15,Sammy McCRORY,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Substitute,16,Hans STURM,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Substitute,16,Derek DOUGAN,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Substitute,17,Karl-Heinz SCHNELLINGER,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Substitute,17,Fay COYLE,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Substitute,18,Rudi HOFFMANN,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Substitute,18,Roy REA,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Substitute,19,Wolfgang PETERS,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Substitute,19,Len GRAHAM,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Substitute,20,Hermann NUBER,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Substitute,20,Sammy CHAPMAN,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Substitute,21,Gunter SAWITZKI,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Substitute,21,Tommy HAMILL,Unknown,,0,0,0,0
220,1389,FRG,HERBERGER Sepp (FRG),Substitute,22,Heinz KWIATKOWSKI,Unknown,,0,0,0,0
220,1389,NIR,DOHERTY Peter (NIR),Substitute,22,Bobby TRAINOR,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Starter,22,Istvan ILKU,GK,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Starter,1,Antonio CARBAJAL,GKC,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Starter,2,Sandor MATRAI,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Starter,2,Jesus DEL MURO,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Starter,3,Ferenc SIPOS,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Starter,6,Francisco FLORES,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Starter,4,Laszlo SAROSI,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Starter,8,Salvador REYES,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Starter,7,Laszlo BUDAI,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Starter,11,Enrique SESMA,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Starter,8,Lajos TICHY,Unknown,G19' G46',2,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Starter,14,Miguel GUTIERREZ,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Starter,9,Nandor HIDEGKUTI,C,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Starter,15,Guillermo SEPULVEDA,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Starter,11,Karoly SANDOR,Unknown,G54',1,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Starter,17,Raul CARDENAS,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Starter,14,Ferenc SZOJKA,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Starter,19,Jaime BELMONTE,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Starter,15,Antal KOTASZ,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Starter,20,Carlos BLANCO,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Starter,20,Jozsef BENCSIS,Unknown,G69',1,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Starter,22,Carlos GONZALEZ,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Substitute,1,Gyula GROSICS,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Substitute,3,Jorge ROMO,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Substitute,5,Jozsef BOZSIK,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Substitute,4,Jose VILLEGAS,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Substitute,6,Pal BERENDY,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Substitute,5,Alfonso PORTUGAL,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Substitute,10,Dezso BUNDZSAK,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Substitute,7,Alfredo HERNANDEZ,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Substitute,12,Bela KARPATI,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Substitute,9,Carlos CALDERON DE LA BARCA,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Substitute,13,Oszkar SZIGETI,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Substitute,10,Crescencio GUTIERREZ,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Substitute,16,Laszlo LACHOS,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Substitute,12,Manuel CAMACHO,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Substitute,17,Mihaly VASAS,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Substitute,13,Jaime GOMEZ,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Substitute,18,Tivadar MONOSTORI,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Substitute,16,Jose ROCA,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Substitute,19,Zoltan FRIEDMANSZKY,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Substitute,18,Jaime SALAZAR,Unknown,,0,0,0,0
220,1403,HUN,BAROTI Lajos (HUN),Substitute,21,Mate FENYVESI,Unknown,,0,0,0,0
220,1403,MEX,LOPEZ Antonio (ESP),Substitute,21,Ligorio LOPEZ,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Starter,12,Samuel AGUILAR,GK,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Starter,1,Vladimir BEARA,GK,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Starter,2,Edelmiro AREVALO,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Starter,4,Tomislav CRNKOVIC,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Starter,3,Juan Vicente LEZCANO,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Starter,5,Novak TOMIC,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Starter,4,Ignacio ACHUCARRO,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Starter,6,Branko ZEBEC,C,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Starter,5,Salvador VILLALBA,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Starter,8,Dobrosav KRSTIC,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Starter,6,Eligio ECHAGUE,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Starter,9,Vujadin BOSKOV,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Starter,7,Juan AGUERO,C,G49',1,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Starter,12,Aleksandar PETAKOVIC,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Starter,8,Jose PARODI,Unknown,G20',1,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Starter,13,Toza VESELINOVIC,Unknown,G29',1,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Starter,9,Jorge ROMERO,Unknown,G80',1,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Starter,15,Dragoslav SEKULARAC,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Starter,11,Florencio AMARILLA,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Starter,17,Zdravko RAJKOV,Unknown,G73',1,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Starter,21,Cayetano RE,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Starter,19,Radivoje OGNJANOVIC,Unknown,G12',1,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Substitute,1,Ramon MAYEREGGER,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Substitute,2,Srboljub KRIVOKUCA,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Substitute,10,Oscar AGUILERA,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Substitute,3,Vasilije SIJAKOVIC,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Substitute,13,Luis GINI,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Substitute,7,Milos MILUTINOVIC,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Substitute,14,Dario SEGOVIA,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Substitute,10,Ivan SANTEK,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Substitute,15,Luis SILVA,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Substitute,11,Vlada POPOVIC,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Substitute,16,Claudio LEZCANO,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Substitute,14,Milorad MILUTINOVIC,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Substitute,17,Agustin MIRANDA,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Substitute,16,Ilijas PASIC,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Substitute,18,Benigno Gilberto PENAYO,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Substitute,18,Luka LIPOSINOVIC,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Substitute,19,Eliseo INSFRAN,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Substitute,20,Gordan IROVIC,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Substitute,20,Jose Raul AVEIRO,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Substitute,21,Nikola RADOVIC,Unknown,,0,0,0,0
220,1426,PAR,GONZALEZ Aurelio (PAR),Substitute,22,Eligio Antonio INSFRAN,Unknown,,0,0,0,0
220,1426,YUG,TIRNANIC Aleksandar (YUG),Substitute,22,Drazen JERKOVIC,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Starter,1,Claude ABBES,GK,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Starter,2,Bill BROWN,GK,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Starter,4,Raymond KAELBEL,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Starter,4,Eric CALDOW,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Starter,5,Andre LEROND,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Starter,5,John HEWIE,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Starter,10,Robert JONQUET,C,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Starter,8,Eddie TURNBULL,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Starter,12,Jean-Jacques MARCEL,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Starter,9,Bobby EVANS,C,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Starter,13,Armand PENVERNE,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Starter,11,Dave MACKAY,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Starter,17,Just FONTAINE,Unknown,G44',1,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Starter,13,Sammy BAIRD,Unknown,G66',1,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Starter,18,Raymond KOPA,Unknown,G22',1,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Starter,16,Jimmy MURRAY,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Starter,20,Roger PIANTONI,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Starter,17,Jackie MUDIE,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Starter,21,Jean VINCENT,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Starter,19,Bobby COLLINS,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Starter,22,Maryan WISNIESKI,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Starter,21,Stuart IMLACH,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Substitute,2,Dominique COLONNA,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Substitute,1,Tommy YOUNGER,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Substitute,3,Francois REMETTER,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Substitute,3,Alex PARKER,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Substitute,6,Roger MARCHE,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Substitute,6,Harry HADDOCK,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Substitute,7,Robert MOUYNET,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Substitute,7,Ian McCOLL,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Substitute,8,Bernard CHIARELLI,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Substitute,10,Tommy DOCHERTY,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Substitute,9,Kazimir HNATOW,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Substitute,12,Doug COWIE,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Substitute,11,Maurice LAFONT,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Substitute,14,Graham LEGGATT,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Substitute,14,Raymond BELLOT,Unknown,,0,0,0,0
220,1387,SCO,WALKER Dawson (SCO),Substitute,15,Alex SCOTT,Unknown,,0,0,0,0
220,1387,FRA,BATTEAUX Albert (FRA),Substitute,15,Stephan BRUEY,Unknown,,0,0,0,0
